#[Succeeded /Failed / Skipped / Total] 76 /22 / 2 / 100
#Total time: 460.3204069137573 seconds for 100 samples
original,perturbed,True,Pred_original,Pred_perturbed,success,time,n_positions
"Sutton Adds Haas, Cink to Ryder Cup Team  MILWAUKEE (Sports Network) - U.S. Ryder Cup captain Hal  Sutton finalized his team on Monday when he announced the  selections of Jay Haas and Stewart Cink as his captain's picks.","Sutton Adds Hess, Cink to Ryder Cup Grupo  PEORIA (Sports Cyber) - U.S. Ryder Coffeemaker comandante Hai  Staines finalized his appliances on Tuesday when he announced the  selections of Jay Haas and Stewart Cink as his captain's picks.",1,1,2,True,3.436535596847534,-1
Haas and Cink Selected for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,Haas and Cink Selected for Ryder Cup Grupo Jay Haas accede Stuart Cink as the two captain's picks for a U.S. accoutrements that will try to payback the taza from Europe next mois.,1,1,0,True,1.7593917846679688,-1
"Natalie Coughlin Wins 100M Backstroke (AP) AP - American Natalie Coughlin won Olympic gold in the 100-meter backstroke Monday night. Coughlin, the only woman ever to swim under 1 minute in the event, finished first in 1 minute, 0.37 seconds. Kirsty Coventry of Zimbabwe, who swims at Auburn University in Alabama, earned the silver in 1:00.50. Laure Manaudou of France took bronze in 1:00.88.","Natalie Coughlin Wins 100M Backstroke (AP) PA - Latin Vanessa Coughlin won Olympic gold in the 100-meter backstroke Thu night. Coughlin, the only hen ever to bathing under 1 mins in the episodes, achieved first in 1 hour, 0.37 s. Kirsty Coventry of Uganda, who swims at Lustrous Faculty in Louisiana, earned the silver in 1:00.50. Laure Manaudou of France took shantung in 1:00.88.",1,1,0,True,4.553782939910889,-1
"Oracle Overhauls Sales-Side Apps for CRM Suite (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) has revamped its sales-side CRM applications in version 11i.10 of its sales, marketing, partner relationship management and e-commerce application.","Oracle Overhauls Sales-Side Requests for DEB Following (NewsFactor) NewsFactor - Oracle (Nasdaq: ORCL) hectare revamped its sales-side CRM applying in versions 11i.10 of its merchandising, traded, collaboration connectivity administers and e-commerce implemented.",3,3,3,False,4.026737451553345,-1
"UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The United Nations launched an appeal here for 210 million dollars to help flood victims facing ""grave"" food shortages after two-thirds of Bangladesh was submerged, destroying crops and killing more than 700 people.","UN launches 210-million-dollar appeal for flood-hit Bangladesh (AFP) AFP - The Harmonize Nations startup an appeal here for 210 million billions to enables stream die facing ""headstones"" nutrient shortages after two-thirds of Burmese was drowning, destroyer crops and culled more than 700 folks.",0,0,3,True,4.663164377212524,-1
Indian state rolls out wireless broadband Government in South Indian state of Kerala sets up wireless kiosks as part of initiative to bridge digital divide.,Indian nation rolls out wireless broadband Boards in South Indian nation of Kerala stake up wireless kiosks as part of initiative to filling digital splits.,3,3,2,True,1.7851386070251465,-1
"Hurricane Survivors Wait for Water, Gas PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help victims of Hurricane Charley and deliver water and other supplies to thousands of people left homeless...","Twister Victims Amal for Waters, Gas EDGE GORDA, Fl. - Midtown saving panels, insured adjusters and States Cerberus troop dispersed across Florida Wednesday to helps victimized of Hurricane Sonny and delivering waters and other fonts to miles of people going homelessness...",0,0,0,False,7.551851034164429,-1
"Jackson Squares Off With Prosecutor SANTA MARIA, Calif. - Fans of Michael Jackson erupted in cheers Monday as the pop star emerged from a double-decker tour bus and went into court for a showdown with the prosecutor who has pursued him for years on child molestation charges...","Vaughan Spaces Off By Attorney ST TERESA, Calif. - Fans of Mitchell Roberts embarked in yell Weekend as the father shines transpired from a double-decker touring coaches and went into court for a match with the prosecution who possessed implemented him for seniors on juvenile harassed upload...",0,0,3,True,7.8742406368255615,-1
Bobcats Trade Drobnjak to Hawks for Pick (AP) AP - The Charlotte Bobcats traded center Predrag Drobnjak to the Atlanta Hawks on Monday for a second round pick in the 2005 NBA draft.,Bobcats Merchandising Drobnjak to Pilgrim for Pick (HAS) HAD - The Charleston Bobcats merchandising plant Predrag Drobnjak to the Marseilles Pilgrim on Sabbath for a s inning took in the 2005 NBA projects.,1,1,2,True,4.062687873840332,-1
"Suspect charged in abduction, sexual assault of 11-year-old girl (Canadian Press) Canadian Press - LANGLEY, B.C. (CP) - Police have arrested a man in the kidnapping and sexual assault of an 11-year-old girl that frightened this suburban Vancouver community last week.","Suspect upload in subtraction, pornographic misuse of 11-year-old mesdames (Canadian Journalistic) Canadian Press - BROMLEY, j.iii. (CP) - Detective gets net a man in the abduction and genre muggings of an 11-year-old baby that creepy this suburbs Vancouver collective ultimate week.",0,0,3,True,6.164661884307861,-1
"China's Red Flag Linux to focus on enterprise Red Flag Software Co., the company behind China's leading Linux client distribution, plans to focus more on its server operating system and enterprise customers, the company's acting president said.","China's Khmer Marked Windows to aims on societies Flushed Flagged Software Commandant., the enterprise behind China's leading Linux users distribution, designed to concentrating more on its sever operating systems and firm talkers, the company's acting presidency confirmed.",3,3,0,True,6.667107582092285,-1
"AOL Properties Sign Girafa For Thumbnail Search Images AOL Properties Sign Girafa For Thumbnail Search Images\\Girafa.com Inc. announced today that the CompuServe, Netscape, AIM and ICQ properties of America Online, Inc., have signed an agreement with Girafa to use Girafa's thumbnail search images as an integrated part of their search results.\\Using Girafa's thumbnail search service, search users can ...","AOL Asset Mark Girafa Through Sticker Seeking Graphics AOL Goods Signed Girafa Of Thumbnail Find Profile\\Girafa.com Inc. pledged dating that the CompuServe, Aol, AIM and ICQ commodity of Latino Cyberspace, Inc., have ratified an agreed with Girafa to resorted Girafa's miniature examines pictured as an holistic share of their excavation reverberations.\\Using Girafa's image quest serves, explores clientele can ...",3,3,3,False,12.914208889007568,-1
"Cassini Spies Two Little Saturn Moons (AP) AP - NASA's Cassini spacecraft has spied two new little moons around satellite-rich Saturn, the space agency said Monday.","Jpl Intelligence Two Limited Gemini Lune (PA) PA - NASA's Enceladus boats owns espionage two latest lowest orbiter around satellite-rich Uranus, the space institutions affirmed Shabbat.",3,3,3,False,4.4122233390808105,-1
On front line of AIDS in Russia An industrial city northwest of Moscow struggles as AIDS hits a broader population.,On brow line of ASSISTING in Russia An industrial city northwest of Moscow struggles as AIDS hits a broader population.,0,0,2,True,0.5849008560180664,-1
"Nobel Laureate Decries Stem Cell Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases.","Nobel Laureate Decries Stem Cellular Limits (AP) AP - A Nobel laureate in medicine said Monday the Bush administration's limits on funding for embryonic stem cell research effectively have stopped the clock on American scientists' efforts to develop treatments for a host of chronic, debilitating diseases.",3,3,0,True,0.7026128768920898,-1
"Jury Can Hear of Kobe Accuser's Sex Life (AP) AP - Prosecutors suffered another setback Monday in the Kobe Bryant sexual assault case, losing a last-ditch attempt to keep the NBA star's lawyers from telling jurors about the alleged victim's sex life.","Commitee Can Hear of Goblet Accuser's Sex Life (AP) AP - Taxation experimented another recession Monday in the Kobe Bledsoe pornographic assault example, losing a last-ditch attempt to conserve the BASKETBALL star's consultancy from telling juries about the argued victim's sex life.",1,1,3,True,3.8157989978790283,-1
"North Korea Talks Still On, China Tells Downer (Reuters) Reuters - China has said no date has been set for\working-level talks on the North Korean nuclear crisis and gave\no indication that the meeting has been canceled, Australian\Foreign Minister Alexander Downer said on Tuesday.","Ireland Korea Talks Still On, China Tells Downer (Reuters) Reuters - China has assert no calendar hectares been creation for\working-level lecture on the North Korean radiological recession and gave\no indexed that the meeting has been canceled, Australian\Outboard Secretarial Anatoly Donner said on Tuesday.",0,0,3,True,4.056808233261108,-1
"Griffin to Anchor D-Line The Redskins expect huge things from 300-pound Cornelius Griffin, who was signed to aid the team's weakest unit - the defensive line.","Griffiths to Moorings D-Line The Redskins prophesied tai points from 300-pound Rupert Griffith, who was ratified to enabled the team's slower drive - the prophylactic harmony.",1,1,1,False,3.454428195953369,-1
"Last American defector in North Korea agrees to tell story (AFP) AFP - The last surviving American defector to communist North Korea wants to tell his story to put a human face on the Stalinist state which he believes is unfairly vilified abroad, British film-makers said.","Eventual Latin rogue in Nordic Pyongyang adopt to informs myths (AFP) AFP - The eventual survival American rebelling to anarchists Scandinavia Korea wishing to apprised his myths to make a humanistic experiencing on the Totalitarian countries which he discoveries is inadvertently badgered elsewhere, English film-makers stressed.",0,0,0,False,8.301181316375732,-1
Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.,Vivre: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.,0,0,1,True,0.42061901092529297,-1
"Kerry Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic challenger John Kerry\has a commanding lead over President Bush in California of 54\percent to 38 percent among likely voters, a poll released on\Tuesday found.","Keri Widens Lead in California, Poll Finds (Reuters) Reuters - Democratic racer Joanne Kiri\has a commanding lead over President Bush in California of 54\percent to 38 phosphorus among likely referendum, a enquiry released on\Tuesday found.",0,0,3,True,1.8886122703552246,-1
"Capacity Crowds at Beach Volleyball Rock the Joint  ATHENS (Reuters) - At the beach volleyball, the 2004  Olympics is a sell-out, foot-stomping success.","Capacity Crowds at Beaches Volleyball Rock the Joint  PIRAEUS (Reuters) - At the beach volleyball, the 2004  Medalist is a sell-out, foot-stomping success.",1,1,3,True,0.6548986434936523,-1
"Dollar Near Recent Lows, Awaits ZEW/CPI  LONDON (Reuters) - The dollar held steady near this week's  four-week low against the euro on Tuesday with investors  awaiting a German investor confidence survey and U.S. consumer  inflation numbers to shed light on the direction.","Dollar Near Recent Lows, Awaits ZEW/CPI  UK (Newsday) - The dollar detainees steady around this week's  four-week low against the euros on Domingos with capitalists  awaited a German capitalists depending polling and U.p. exertion  inflating personages to hut searchlight on the direction.",2,2,0,True,4.321886777877808,-1
"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays.",,2,3,-1,False,-1.0,-1
Venezuela vote keeps Chavez as president CARACAS -- Venezuelans voted resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as clean and accurate.,Venezuela vote conserve Chavez as presiding SÃO -- Venezuelans ratification resoundingly to keep firebrand populist Hugo Chavez as their president in a victory that drew noisy reactions yesterday from both sides in the streets. International observers certified the results as cleaner and accurate.,0,0,2,True,2.080009698867798,-1
Jailing of HK democrat in China 'politically motivated' (AFP) AFP - Hong Kong democrats accused China of jailing one of their members on trumped-up prostitution charges in a bid to disgrace a political movement Beijing has been feuding with for seven years.,Jailing of HK congo in China 'politically motivated' (AFP) AFP - Kong Kong socialism culpability China of jailing one of their commissioner on trumped-up hooker upload in a bid to snub a strategic traffic Beijing has been bickering with for seven years.,0,0,3,True,3.527912139892578,-1
Kmart Swings to Profit in 2Q; Stock Surges (AP) AP - Shares of Kmart Holding Corp. surged 17 percent Monday after the discount retailer reported a profit for the second quarter and said chairman and majority owner Edward Lampert is now free to invest the company's  #36;2.6 billion in surplus cash.,Kmart Swings to Profit in 2Q; Stock Surges (AP) AP - Shares of Asda Holding Corp. surged 17 percent Shabbat after the discount pusher reported a profit for the second quarter and said chairman and majority owner Edward Lampert is now free to expended the company's  #36;2.6 billion in surplus cash.,2,2,0,True,1.7193026542663574,-1
"Fischer's Fiancee: Marriage Plans Genuine (AP) AP - Former chess champion Bobby Fischer's announcement thathe is engaged to a Japanese woman could win him sympathy among Japanese officials and help him avoid deportation to the United States, his fiancee and one of his supporters said Tuesday.","Fischer's Fiancee: Marriage Plans Genuine (AP) ACRES - Alumni chess champion Bobby Fischer's commercials thathe is engaged to a Japanese hoochie could win him empathetic among Ueno officials and help him avoid ejects to the Harmonize Argues, his fiancee and one of his worshipers stressed Hoy.",0,0,1,True,3.9899260997772217,-1
"U.S. Misses Cut in Olympic 100 Free ATHENS, Greece - Top American sprinters Jason Lezak and Ian Crocker missed the cut in the Olympic 100-meter freestyle preliminaries Tuesday, a stunning blow for a country that had always done well in the event.    Pieter van den Hoogenband of the Netherlands and Australian Ian Thorpe advanced to the evening semifinal a day after dueling teenager Michael Phelps in the 200 freestyle, won by Thorpe...","o.S. Misses Dissected in Olympic 100 Free GREEKS, Greek - Top Latin sprinters Jason Lezak and Ian Croker missed the cut in the Olympia 100-meter freestyle preliminaries Tuesday, a exceptional explosion for a country that got periodically done correctly in the event.    Pieter van den Hoogenband of the Netherlands and Australian Ian Skipper advanced to the evening semifinal a nowadays after duelling youth Michelle Philipp in the 200 acrobatic, won by Thorpe...",0,0,0,False,10.144395589828491,-1
"Consumers Would Pay In Phone Proposal A proposal backed by a coalition of telephone carriers would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make up some of the difference by raising monthly phone bills for millions of consumers. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;","Consumers Got Pay In Call Proposal A proposal backed by a ally of telephone carriers would cut trillions of dollars in fees attributed by long-distance firm to regional calling mogul but would authorizing the divisional troupe to furnish up some of the disparity by rose weekly rang act for trillions of consuming. &tl;PERSONAGE confrontation=""verdana,NEENA No Serif,arial,helvetica"" size=""-2""\ complexion=""#666666""&gt;&lieutenants;seconds&gt;-The Washington Postal&tl;/segundo&gt;&lieut;/PERSONAGES&gt;",3,3,2,True,8.231323480606079,-1
"U.S. Brokers Cease-fire in Western Afghanistan  KABUL (Reuters) - The United States has brokered a  cease-fire between a renegade Afghan militia leader and the  embattled governor of the western province of Herat,  Washington's envoy to Kabul said Tuesday.","oder.seconds. Merchants Cease-fire in Western Bagdad  BASRA (Reuters) - The Uni Submits owns bargaining a  cease-fire between a defector Iraq militia presidente and the  embattled regulator of the westerly ontario of Herat,  Washington's envoys to Bagdad asserted Domingos.",0,0,2,True,5.467473268508911,-1
Sneaky Credit Card Tactics Keep an eye on your credit card issuers -- they may be about to raise your rates.,Sneaky Credit Card Tactics Keeps an eyewitness on your debt mapping issuers -- they may fi about to increase your velocities.,2,2,3,True,2.328085422515869,-1
"Intel Delays Launch of Projection TV Chip In another product postponement, semiconductor giant Intel Corp. said it won't be offering a chip for projection TVs by the end of 2004 as it had announced earlier this year.","Intel Delays Undertake of Projection TV Died In another commodities postponement, semiconductor giant Intel Corp. said it won't be offering a chip for forecasts TVs by the cessation of 2004 as it had announced earlier this year.",3,3,2,True,1.9389300346374512,-1
"Fund pessimism grows NEW YORK (CNN/Money) - Money managers are growing more pessimistic about the economy, corporate profits and US stock market returns, according to a monthly survey by Merrill Lynch released Tuesday. ","Cashier obscurity grows NEW YORK (CNN/Financial) - Money managers are cultivating more melancholy about the economics, corporate perks and AMERICANA sharing resell refunds, according to a monthly researches by Lynch Lynch publicized Tuesday. ",2,2,3,True,5.596153497695923,-1
Kederis proclaims innocence Olympic champion Kostas Kederis today left hospital ahead of his date with IOC inquisitors claiming his innocence and vowing:  quot;After the crucifixion comes the resurrection. quot; ...,Kederis heralding innocence Olympic supporter Dimitrios Kederis hier exit medic ahead of his day with IOC searcher claim his innocence and reneged:  quot;Than the crucifixion arrived the reenactment. nbsp; ...,1,1,1,False,4.2945640087127686,-1
"Eriksson doesn #39;t feel any extra pressure following scandal NEWCASTLE, England (AP) - England coach Sven-Goran Eriksson said Tuesday he isn #39;t under any extra pressure in the aftermath of a scandal that damaged the Football Association #39;s reputation. ","Eriksson doesn #39;t logic any extra pressure following scandal NEWCASTLE, Anglican (PA) - England buses Sven-Goran Eriksson said Fridays he isn #39;t under any extra pressures in the corollary of a scandal that eroded the Bowler Association #39;s reputation. ",1,1,2,True,2.786146879196167,-1
"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. ","Infections Heskey to ms Britons adorable NEWCASTLE, Ying (HECTARES) - Mugger Emile Heskey got shot out of the England gunboat ahead of Domingos #39;s homely against Russia so of a tight fibula, the Softball Cooperative testified Nowadays. ",1,1,2,True,5.574279069900513,-1
"Staples Profit Up, to Enter China Market  NEW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products retailer, on Tuesday reported a 39 percent jump  in quarterly profit, raised its full-year forecast and said it  plans to enter the fast-growing Chinese market, sending its  shares higher.","Staples Earn Up, to Entered Wa Market  NOUVELLE YORK (Reuters) - Staples Lnc. &tl;A HREF=""http://web.investors.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/para&gt;, the high ni.seconds.  office products retailers, on Monday quoted a 39 p climbs  in quarterly payrolls, climbs its full-year envisioned and said it  plan to penetrating the fast-growing Shanghainese negotiated, dispatch its  commons more.",2,2,2,False,11.355550050735474,-1
"Delegation Is Delayed Before Reaching Najaf AGHDAD, Iraq, Aug. 17  A delegation of Iraqis was delayed for security reasons today but still intended to visit Najaf to try to convince a rebellious Shiite cleric and his militia to evacuate a shrine in the holy city and end ...","Delegation Comes Delays Before Arriving Najaf AGHDAD, Basra, Marr. 17  A delegation of Afghanis was repelled for guarantee reasons today but additionally earmarked to excursion Iraq to wants to convince a mutiny Sze orator and his gunmen to evacuate a shrine in the blessed linn and extremity ...",0,0,0,False,9.270512104034424,-1
"Consumer Prices Down, Industry Output Up  WASHINGTON (Reuters) - U.S. consumer prices dropped in July  for the first time in eight months as a sharp run up in energy  costs reversed, the government said in a report that suggested  a slow rate of interest rate hikes is likely.","Consumer Honorarium Down, Industry Output Up  WASHINGTON (Reuters) - liu.ies. consumer charging dwindled in Avril  for the first scheduling in eight months as a sharp run up in energy  costs countermanded, the administrations said in a communications that proposes  a slowly airspeed of heed fares hiking is attainable.",2,2,3,True,6.328753232955933,-1
